    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 1989.3334  148    21.90     3.20     0.00       1.7974       3.2411       6.5270     110.7915    3071.4127
 1989.3334  149    21.30     8.80     0.09       1.8149       3.3586       6.8540     112.0371    3001.4199
 1989.3334  150    27.50    17.70     9.62       3.0934       4.9321       3.8568     187.7385    3502.6217
 1989.3334  151    27.40    17.80     3.10       3.2208       5.1224       3.8826     197.8428    3479.7049
 1989.4166  152    24.40    17.10     1.30       3.8859       6.1677       3.8320     247.1158    3508.6823
 1989.4166  153    25.10    14.70     0.00       3.2956       5.2494       4.5601     226.2861    3431.8107
 1989.4166  154    21.30    14.40     1.47       3.1164       4.9181       3.7407     190.4445    3313.0574
 1989.4166  155    22.90    10.40     0.00       2.6347       4.1685       4.4404     172.3175    3227.5432
 1989.4166  156    24.90    11.10     0.00       2.6071       4.2125       5.2501     171.2051    3176.9907
 1989.4166  157    27.60    11.20     0.00       2.5714       4.3799       6.1475     169.6934    3081.0061
 1989.4166  158    29.40    16.00     0.00       2.4878       4.5439       6.9842     164.9643    2894.7288
 1989.4166  159    28.80    17.00     0.03       2.1672       4.2031       7.5776     141.6077    2605.1486
 1989.4166  160    24.10    11.20     0.00       1.6678       3.3643       7.8344     103.8478    2301.5949
 1989.4166  161    20.20     9.60     0.00       1.3122       2.6863       7.9281      76.7180    2099.4714
 1989.4166  162    25.40     6.30     0.00       1.2092       2.5596       8.2722      70.9080    1909.2728
 1989.4166  163    17.50    15.20     1.07       1.9543       3.0475       5.8759      99.3899    2754.5160
 1989.4166  164    22.00    15.10     0.00       1.8775       3.0015       6.4741     111.0946    2756.5950
 1989.4166  165    23.70    14.10     0.63       2.2350       3.4315       5.4318     123.0585    2808.1191
 1989.4166  166    19.40    10.20     0.00       1.6622       2.5887       5.9518      94.7207    2636.9864
 1989.4166  167    14.00    10.20     0.00       1.2164       1.9225       6.0789      62.7037    2308.1307
 1989.4166  168    23.40    11.20     0.00       1.5761       2.6015       6.8024      89.7625    2492.6159
 1989.4166  169    26.80    15.10     0.00       1.7211       3.0093       7.4288     102.9218    2429.3156
 1989.4166  170    22.40    17.20     1.70       2.1181       3.1945       4.1266     113.6435    2627.5903
 1989.4166  171    26.00    16.30     0.00       2.0312       3.0669       4.8661     121.5876    2622.8639
 1989.4166  172    28.20    14.70     0.00       2.0100       3.0877       5.6891     122.8944    2585.8843
 1989.4166  173    28.70    17.10     0.61       2.3187       3.4643       4.7985     131.6271    2596.1286
 1989.4166  174    33.20    19.60     2.62       2.4388       3.6284       4.1353     142.2918    2602.1096
 1989.4166  175    32.00    19.10     0.00       2.1787       3.2521       4.9080     135.8945    2562.2666
 1989.4166  176    32.90    18.90     0.18       2.1158       3.1507       5.1335     130.9374    2526.9538
 1989.4166  177    33.00    19.90     1.70       2.3095       3.3998       4.2008     132.0190    2516.2059
 1989.4166  178    25.50    17.30     0.89       2.1164       3.1041       3.9554     123.0899    2447.6306
 1989.4166  179    25.70    13.90     0.00       1.8671       2.7378       4.5335     112.1308    2391.6151
 1989.4166  180    24.00     9.00     0.00      70.6823     104.3797       5.0656    5890.1883    2309.0261
 1989.4166  181    28.00     9.20     0.00      72.8674     108.6541       5.7567    6072.2800    2272.7391
 1989.5000  182    30.70    12.00     0.00      76.0607     115.1946       6.4300    6338.3938    2152.9478
 1989.5000  183    31.50    16.50     0.00      77.4593     118.6031       6.9776    6454.9422    2089.1701
 1989.5000  184    29.40    18.10     0.00      74.1829     113.5337       7.3051    6181.9051    2008.1140
 1989.5000  185    31.60    17.10     0.00      67.5215     103.3612       7.6380    5626.7881    1930.8178
 1989.5000  186    30.40    17.50     0.00      56.5955      86.2765       7.8734    4716.2918    1844.6165
 1989.5000  187    32.50    18.10     0.00      49.0445      74.5119       8.1423    4087.0437    1761.0878
 1989.5000  188    29.90    17.90     0.00      40.1696      60.4568       8.2680    3347.4668    1667.8110
 1989.5000  189    28.70    14.30     0.00      31.7277      47.3486       8.3386    2643.9757    1564.1093
 1989.5000  190    31.00    19.60     1.40      43.2062      48.8858       5.7263    3586.5394    2073.8906
 1989.5000  191    31.50    24.30     0.00      39.0996      44.0782       6.4697    3258.3038    2042.8351
 1989.5000  192    30.80    19.00     0.20      31.8015      35.0470       6.6298    2648.4512    1980.7985
 1989.5000  193    23.80    15.90     0.08      22.6068      24.9682       6.8142    1883.9007    1878.0614
 1989.5000  194    26.30    14.40     0.03      19.0289      21.5773       7.2444    1585.7442    1794.4638
 1989.5000  195    26.60    12.60     0.00      15.2935      17.9203       7.6180    1274.4597    1673.6701
 1989.5000  196    26.20    12.10     0.00      12.1279      14.5767       7.8995    1010.6574    1536.7708
 1989.5000  197    28.40    12.00     0.00      10.3224      12.6997       8.1730     860.2012    1406.5371
 1989.5000  198    29.10    13.10     0.00       8.7889      10.9454       8.3685     732.4045    1283.6638
 1989.5000  199    29.10    14.10     0.00       7.4492       9.3033       8.4920     620.7639    1174.8344
 1989.5000  200    22.10    17.60     0.56       8.2396       8.3252       7.6401     686.6346    1515.4603
 1989.5000  201    20.30    16.40     1.32       8.4954       7.4632       5.0396     689.1755    1711.6490
 1989.5000  202    24.20    17.20     1.65       8.6556       7.5326       3.7712     701.6975    1739.5605
 1989.5000  203    30.50    17.30     0.00       9.2715       7.9904       4.6486     767.7704    1785.7552
 1989.5000  204    31.40    17.40     0.00       8.5976       7.3301       5.5040     716.4707    1772.4277
 1989.5000  205    31.70    19.50     2.08       8.4931       6.9159       3.9801     689.8126    1801.9129
 1989.5000  206    31.20    20.70     0.53       8.0121       6.4214       3.9477     637.8349    1796.5746
 1989.5000  207    31.30    20.70     0.00       7.2102       5.7191       4.6451     579.9089    1780.7737
 1989.5000  208    29.20    19.20     1.02       6.3446       4.9189       3.8826     487.8477    1756.0206
 1989.5000  209    24.70    14.10     0.00       4.5959       3.5366       4.3690     352.9494    1661.3750
 1989.5000  210    24.90    10.00     0.00       3.6128       2.7785       4.9212     277.4238    1571.6179
 1989.5000  211    19.60    15.50     1.09       3.4067       2.5738       3.5594     236.7909    1513.4798
 1989.5000  212    27.70    13.80     0.00       3.6120       2.7269       4.2477     266.2763    1582.2297
 1989.5834  213    29.60    15.20     0.00       4.1097       3.1103       4.9406     314.2234    1607.1931
 1989.5834  214    28.00    16.50     0.00       3.8169       2.9282       5.4994     291.3772    1586.8914
 1989.5834  215    31.30    18.20     0.00       3.9757       3.1301       6.1425     303.6091    1597.0626
 1989.5834  216    29.40    22.30     1.37       4.3855       3.2781       3.8722     313.8354    1659.3790
 1989.5834  217    29.10    19.40     2.36       4.0419       3.0213       3.7969     284.2780    1639.7935
 1989.5834  218    23.50     9.60     0.00       2.6898       2.0143       4.1984     184.8421    1482.3781
 1989.5834  219    18.50     7.80     0.00       1.8564       1.3964       4.5020     127.4239    1254.4520
 1989.5834  220    23.80     5.90     0.00       1.8259       1.3880       4.9991     124.9957    1245.9426
 1989.5834  221    25.70    11.20     0.00       2.0614       1.5929       5.5086     142.3703    1344.2518
 1989.5834  222    28.90    13.00     0.00       2.2943       1.8156       6.0346     160.1450    1410.2942
 1989.5834  223    29.60    13.10     0.00       2.2877       1.8637       6.4873     159.5091    1403.2422
 1989.5834  224    27.80    14.40     2.79       2.6570       1.9861       3.7279     165.8808    1476.6920
 1989.5834  225    27.70    14.10     0.00       2.4098       1.8052       4.2640     159.8109    1464.8001
 1989.5834  226    27.30    15.90     0.20       2.5099       1.8794       4.3229     158.5698    1470.5600
 1989.5834  227    24.83    14.70     0.00       2.1042       1.5831       4.7207     139.3888    1416.9328
 1989.5834  228    23.50    12.90     0.00       1.8212       1.3822       5.0877     120.0641    1346.1015
 1989.5834  229    25.30    11.40     0.00       1.7399       1.3403       5.5129     113.8926    1318.9411
 1989.5834  230    24.50    10.60     0.00       1.5859       1.2459       5.8785     102.4406    1258.6427
 1989.5834  231    27.90    11.00     0.00       1.6601       1.3397       6.3231     107.9713    1285.1746
 1989.5834  232    27.40    18.20     1.68       2.3189       1.7333       3.7069     135.4767    1430.0874
 1989.5834  233    28.80    17.50     0.00       2.1920       1.6420       4.2887     141.0440    1448.2674
 1989.5834  234    28.10    17.90     0.18       2.2136       1.6586       4.4155     137.7210    1447.4699
 1989.5834  235    23.10    17.70     0.20       2.0384       1.5250       4.2529     117.6295    1390.6765
 1989.5834  236    25.40    13.80     0.00       1.7425       1.3100       4.7479     108.7256    1352.7092
 1989.5834  237    27.50    10.00     0.00       1.5667       1.1931       5.2964      99.0685    1308.2922
 1989.5834  238    29.00    11.90     0.00       1.6111       1.2539       5.8578     102.4328    1321.6633
 1989.5834  239    30.50    16.80     0.00       1.7812       1.4261       6.3987     115.6139    1361.2762
 1989.5834  240    26.20    17.20     0.36       1.6957       1.3038       5.8841     106.1086    1352.9533
 1989.5834  241    27.10    18.90     2.26       2.0923       1.5639       3.6864     116.6300    1411.6588
 1989.5834  242    25.90    14.40     0.00       1.6920       1.2666       4.1462     100.0557    1352.6407
 1989.5834  243    28.50    13.60     0.05       1.5955       1.2003       4.6304      99.6971    1354.0190
 1989.6666  244    26.00    15.60     2.82       2.2178       1.6577       3.6419     127.9664    1391.6022
 1989.6666  245    24.50    10.50     0.00       1.7023       1.2740       4.0446     102.6449    1285.1541
 1989.6666  246    26.70    10.30     0.00       1.5830       1.1903       4.5240     100.6230    1280.0549
 1989.6666  247    25.70    11.40     0.00       1.5106       1.1457       4.9407      95.7018    1258.8917
 1989.6666  248    28.60    16.50     0.00       1.7644       1.3560       5.4198     114.5965    1353.3771
 1989.6666  249    24.50    18.70     0.91       2.0322       1.5189       3.7876     111.9380    1365.8014
 1989.6666  250    30.30    19.10     0.56       2.2771       1.7021       3.7286     131.9802    1429.6851
 1989.6666  251    29.40    19.70     8.69       2.2810       1.7049       3.6994     132.9706    1437.9048
 1989.6666  252    27.60    18.00     0.00       1.9262       1.4413       4.1046     117.7603    1410.3296
 1989.6666  253    23.20    13.70     0.00       1.4241       1.0690       4.3998      85.2820    1302.3704
 1989.6666  254    24.70    11.80     0.00       1.2674       0.9577       4.7778      75.2844    1252.5256
 1989.6666  255    21.20    11.30     0.00       1.0570       0.8059       5.0453      60.5357    1138.0085
 1989.6666  256    11.40     9.50     0.66       0.9720       0.7264       3.5814      37.2590     761.9009
 1989.6666  257    13.10     8.20     0.15       0.8414       0.6289       3.5242      32.2929     646.2722
 1989.6666  258    21.20     5.90     0.00       0.7710       0.5767       3.9586      36.6651     735.5615
 1989.6666  259    14.80     9.70     0.48       0.8399       0.6278       3.3361      32.1345     650.2908
 1989.6666  260    24.00     8.10     0.00       0.8500       0.6358       3.8185      40.8634     834.1701
 1989.6666  261    25.80     7.90     0.00       0.8131       0.6105       4.2951      43.5184     911.5827
 1989.6666  262    26.20     9.10     0.00       0.8272       0.6260       4.7515      45.4058     975.1712
 1989.6666  263    26.30     9.10     0.00       0.8205       0.6289       5.1713      44.4702     990.8484
 1989.6666  264    26.80     9.10     0.00       0.8100       0.6317       5.5705      43.3145    1002.5822
 1989.6666  265    24.60     6.50     0.00       0.6646       0.5289       5.8576      34.5557     863.4320
 1989.6666  266    12.10     0.90     0.00       0.3036       0.2452       5.8271      15.5197     405.8471
 1989.6666  267    16.70    -0.90     0.03       0.2654       0.2180       5.9991      13.4543     359.9819
 1989.6666  268    19.70     3.40     0.00       0.3129       0.2624       6.2786      16.0564     416.8501
 1989.6666  269    15.30     1.50     0.00       0.2368       0.2021       6.3597      11.8264     329.2198
 1989.6666  270    18.00    -1.90     0.00       0.2034       0.1769       6.4920       9.9518     291.3933
 1989.6666  271    21.50     4.80     0.00       0.2772       0.2460       6.7750      14.0010     379.4075
 1989.6666  272    23.90     9.50     0.00       0.3752       0.3393       7.0387      18.7878     520.0942
 1989.6666  273    23.40     5.60     0.00       0.3217       0.2962       7.1348      15.7267     461.3347
 1989.7500  274    26.40     8.10     0.00       0.4664       0.4373       7.3438      25.9118     538.8459
 1989.7500  275    19.10     5.90     0.05       0.3269       0.3084       7.2776      18.0038     391.5494
 1989.7500  276    11.50    -1.10     0.00       0.1664       0.1583       7.0974       8.6360     221.8066
 1989.7500  277    15.10    -2.20     0.00       0.1443       0.1388       7.1285       7.3137     199.9240
 1989.7500  278    17.80     3.90     0.66       0.3037       0.5614       6.1294      13.0388     378.0697
 1989.7500  279    15.60     7.30     0.00       0.2662       0.3670       6.3414      14.4189     326.5657
 1989.7500  280     9.70     3.20     0.00       0.1802       0.1734       6.3597       9.1711     246.3561
 1989.7500  281    11.80    -1.50     0.00       0.1374       0.1175       6.4503       6.5696     206.4865
 1989.7500  282    12.90    -4.40     0.03       0.1094       0.0961       6.5212       4.8804     179.5077
 1989.7500  283    11.30     6.30     0.38       0.1672       0.1663       5.9715       8.3394     235.3524
 1989.7500  284    21.30     4.30     0.00       0.2197       0.1803       6.3306      11.5736     283.9110
 1989.7500  285    22.40     5.10     0.00       0.2440       0.2080       6.6326      12.9833     310.7156
 1989.7500  286    26.30     3.30     0.00       0.2503       0.2227       6.9185      13.2649     321.1018
 1989.7500  287    28.00    10.00     0.00       0.3489       0.3227       7.2728      18.4557     449.2818
 1989.7500  288    27.20    11.20     0.00       0.3665       0.3498       7.4770      18.7706     497.4296
 1989.7500  289    22.40     6.50     0.00       0.2469       0.2411       7.4651      12.2794     350.1293
 1989.7500  290     6.60     0.70     0.41       0.1327       0.1118       6.5352       5.8232     217.5460
 1989.7500  291     5.80    -1.50     0.00       0.0964       0.0835       6.5408       3.7943     177.8769
 1989.7500  292     0.90    -0.70     0.56       0.1464       0.1117       5.3424       3.8191     172.0391
 1989.7500  293     2.70     0.10     0.28       0.2336       0.1753       4.8225       3.8478     171.5093
 1989.7500  294     7.10     1.90     0.08       0.2228       0.1674       4.8748       3.8753     184.0647
 1989.7500  295    17.50    -1.10     0.00       0.1069       0.0816       5.3038       4.2336     197.2251
