    time   dayofyr      aglivc     bglivcj     bglivcm      rleavc     frootcj     frootcm      fbrchc      rlwodc      crootc      frnutc
1921.50  187     68.0401     29.7425      3.9750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  188     71.4249     30.6615      4.0978      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  189     74.6506     31.5614      4.2242      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  190     77.7459     32.4516      4.3591      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  191     80.6258     33.2718      4.4987      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  192     83.2372     33.9915      4.6347      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  193     85.6213     34.6290      4.7729      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  194     87.7309     35.1505      4.9029      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  195     89.5588     35.5734      5.0061      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  196     91.3081     35.9899      5.1146      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  197     92.9637     36.3793      5.2352      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  198     94.4659     36.7076      5.3561      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  199     95.8197     36.9899      5.4648      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  200     97.0423     37.2322      5.5636      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  201     98.0573     37.4000      5.6415      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  202     99.1473     37.6208      5.7299      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  203    100.1760     37.8166      5.8242      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  204    101.6986     38.1252      5.9301      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  205    103.1020     38.3939      6.0371      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  206    104.4016     38.6257      6.1486      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  207    105.5512     38.8051      6.2524      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  208    106.6561     38.9784      6.3563      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  209    107.6865     39.1253      6.4629      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  210    108.6432     39.2453      6.5724      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  211    109.5282     39.3379      6.6863      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  212    110.3360     39.4053      6.7967      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  213    111.8788     39.6009      6.9116      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  214    113.2633     39.7747      7.0137      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  215    114.4662     39.9165      7.0984      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  216    115.6752     40.0851      7.1891      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  217    116.7885     40.2351      7.2814      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  218    117.8037     40.3637      7.3752      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  219    118.7192     40.4704      7.4697      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  220    119.5405     40.5518      7.5692      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  221    120.2674     40.6077      7.6721      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  222    120.9080     40.6403      7.7781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  223    121.4641     40.6650      7.8723      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  224    121.9410     40.6874      7.9497      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  225    122.3623     40.6993      8.0258      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  226    122.7328     40.6959      8.1055      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  227    123.0579     40.6684      8.1977      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  228    123.4169     40.6420      8.2957      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  229    123.7708     40.6056      8.4019      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  230    124.0949     40.5783      8.4931      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  231    124.3867     40.5503      8.5777      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  232    124.6370     40.5344      8.6407      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  233    124.8574     40.5167      8.6993      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  234    125.0539     40.4815      8.7697      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  235    125.2249     40.4307      8.8487      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  236    125.3733     40.3691      8.9324      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  237    125.5021     40.2986      9.0196      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  238    125.6139     40.2204      9.1102      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  239    125.7777     40.1484      9.2066      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  240    125.9786     40.0818      9.3062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  241    126.2104     40.0281      9.4008      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  242    126.4495     39.9927      9.4800      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  243    126.6789     39.9524      9.5613      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
