    time   dayofyr      aglivc     bglivcj     bglivcm      rleavc     frootcj     frootcm      fbrchc      rlwodc      crootc      frnutc
1921.50  187     70.9336     31.2430      4.0048      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  188     74.3839     32.1786      4.1281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  189     77.6652     33.0948      4.2541      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  190     80.8059     34.0018      4.3863      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  191     83.7201     34.8370      4.5217      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  192     86.3545     35.5662      4.6546      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  193     88.7516     36.2104      4.7889      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  194     90.8789     36.7405      4.9169      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  195     92.7204     37.1610      5.0260      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  196     94.4763     37.5769      5.1361      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  197     96.1329     37.9693      5.2532      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  198     97.6418     38.3040      5.3708      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  199     99.0022     38.5875      5.4806      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  200    100.2314     38.8284      5.5826      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  201    101.2540     38.9893      5.6689      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  202    102.3513     39.2089      5.7603      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  203    103.3871     39.4068      5.8548      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  204    104.9042     39.7162      5.9591      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  205    106.3025     39.9861      6.0641      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  206    107.5970     40.2208      6.1720      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  207    108.7442     40.4009      6.2752      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  208    109.8471     40.5749      6.3783      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  209    110.8765     40.7241      6.4827      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  210    111.8327     40.8476      6.5891      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  211    112.7173     40.9453      6.6985      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.50  212    113.5265     41.0162      6.8063      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  213    115.0891     41.2174      6.9199      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  214    116.4920     41.3917      7.0250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  215    117.7118     41.5283      7.1171      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  216    118.9375     41.6966      7.2114      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  217    120.0658     41.8476      7.3057      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  218    121.0938     41.9781      7.4005      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  219    122.0195     42.0867      7.4953      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  220    122.8486     42.1719      7.5930      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  221    123.5813     42.2324      7.6931      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  222    124.2261     42.2699      7.7956      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  223    124.7852     42.2936      7.8913      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  224    125.2641     42.3089      7.9754      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  225    125.6864     42.3155      8.0564      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  226    126.0570     42.3097      8.1382      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  227    126.3815     42.2853      8.2274      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  228    126.7433     42.2639      8.3216      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  229    127.0997     42.2345      8.4221      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  230    127.4260     42.2061      8.5146      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  231    127.7191     42.1751      8.6021      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  232    127.9703     42.1485      8.6748      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  233    128.1910     42.1215      8.7417      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  234    128.3873     42.0839      8.8140      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  235    128.5580     42.0342      8.8918      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  236    128.7059     41.9749      8.9733      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  237    128.8342     41.9073      9.0579      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  238    128.9456     41.8325      9.1452      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  239    129.1120     41.7659      9.2374      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  240    129.3178     41.7053      9.3327      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  241    129.5568     41.6547      9.4262      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  242    129.8043     41.6159      9.5100      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1921.58  243    130.0416     41.5750      9.5934      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
