    time   dayofyr      aglivc     bglivcj     bglivcm      rleavc     frootcj     frootcm      fbrchc      rlwodc      crootc      frnutc
1850.00  27      8.1755    239.8509    124.9067      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  28      8.1755    239.7990    124.8798      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  29      8.1755    239.7477    124.8533      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  30      8.1755    239.6846    124.8205      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  31      8.1755    239.6232    124.7885      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  32      8.1755    239.5535    124.7522      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  33      8.1755    239.4849    124.7164      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  34      8.1755    239.4152    124.6801      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  35      8.1755    239.3492    124.6458      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  36      8.1755    239.2863    124.6130      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  37      8.1755    239.2282    124.5828      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  38      8.1755    239.1696    124.5524      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  39      8.1755    239.1102    124.5214      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  40      8.1755    239.0526    124.4916      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  41      8.1755    238.9955    124.4620      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  42      8.1755    238.9386    124.4326      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  43      8.1755    238.8790    124.4015      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  44      8.1755    238.8209    124.3713      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  45      8.1755    238.7636    124.3416      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  46      8.1755    238.7066    124.3121      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  47      8.1755    238.6495    124.2825      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  48      8.1755    238.5927    124.2531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  49      8.1755    238.5359    124.2237      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  50      8.1755    238.4789    124.1942      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  51      8.1755    238.4207    124.1639      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  52      8.1755    238.3627    124.1338      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  53      8.1755    238.3051    124.1039      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  54      8.1755    238.2476    124.0741      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  55      8.1755    238.1902    124.0443      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  56      8.1755    238.1322    124.0141      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  57      8.1755    238.0742    123.9840      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  58      8.1755    238.0163    123.9539      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  59      8.1755    237.9591    123.9242      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  60      8.1755    237.9076    123.8975      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  61      8.1755    237.8562    123.8709      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  62      8.1755    237.8049    123.8443      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  63      8.1755    237.7536    123.8177      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  64      8.1755    237.7027    123.7915      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  65      8.1755    237.6515    123.7649      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  66      8.1755    237.6008    123.7387      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  67      8.1755    237.5497    123.7123      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  68      8.1755    237.4975    123.6852      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  69      8.1755    237.4451    123.6580      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  70      8.1755    237.3936    123.6312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  71      8.1755    237.3411    123.6039      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  72      8.1755    237.2886    123.5766      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  73      8.1755    237.2361    123.5493      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  74      8.1755    237.1837    123.5221      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  75      8.1755    237.1312    123.4948      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  76      8.1755    237.0789    123.4676      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  77      8.1755    237.0261    123.4401      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  78      8.1755    236.9729    123.4124      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  79      8.1755    236.9208    123.3853      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  80      8.1755    236.8695    123.3587      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  81      8.1755    236.8186    123.3324      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  82      8.1755    236.7678    123.3061      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  83      8.1755    236.7200    123.2832      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  84      8.1755    236.6727    123.2621      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  85      8.1755    236.6254    123.2414      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  86      8.1755    236.5747    123.2297      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  87      8.1755    236.5261    123.2140      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  88      8.1755    236.4784    123.1911      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  89      8.1755    236.4296    123.1664      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  90      8.1755    236.3823    123.1452      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  91      8.1755    236.3335    123.1244      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  92      8.1755    236.2841    123.1003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  93      8.1755    236.2314    123.0887      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  94      8.1755    236.1807    123.0737      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  95      8.1755    236.1320    123.0521      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  96      8.1755    236.0819    123.0270      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  97      8.1755    236.0332    123.0054      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  98      8.1755    235.9844    122.9845      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  99      8.1755    235.9342    122.9592      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  100      8.1755    235.8826    122.9460      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  101      8.1755    235.8268    122.9390      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  102      8.1755    235.7781    122.9170      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  103      8.1755    235.7264    122.8904      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  104      8.1755    235.6757    122.8645      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  105      8.1755    235.6270    122.8429      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  106      8.1755    235.5767    122.8275      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  107      8.1755    235.5066    122.8372      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  108      8.1755    235.4243    122.8598      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  109      8.1755    235.3467    122.8774      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  110      8.1755    235.2876    122.8747      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  111      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  112      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  113      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  114      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  115      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  116      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  117      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  118      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  119      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  120      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  121      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  122      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  123      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  124      0.5927      0.5940      0.0313      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  125      1.6483      1.4996      0.0798      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  126      1.6483      1.4972      0.0818      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  127      1.6679      1.5164      0.0845      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  128      1.7556      1.5968      0.0898      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  129      1.9598      1.7851      0.1014      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  130      2.1634      1.9746      0.1134      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  131      2.2542      2.0579      0.1196      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  132      3.2201      2.7387      0.1579      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  133      4.3776      3.6139      0.2080      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  134      5.6352      4.5313      0.2621      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  135      6.9750      5.4581      0.3186      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  136      8.0030      6.1192      0.3617      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  137      9.1551      6.8687      0.4111      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  138      9.7520      7.2643      0.4413      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  139     10.3909      7.7084      0.4753      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  140     10.7952      7.9981      0.5014      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  141     11.1559      8.2637      0.5276      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  142     12.0171      8.7847      0.5689      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  143     12.5687      9.1799      0.6065      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  144     12.9878      9.4807      0.6427      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  145     14.5333     10.3787      0.7143      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  146     15.1930     10.7190      0.7498      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  147     15.9083     11.1263      0.7885      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  148     16.3009     11.3770      0.8205      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  149     16.6154     11.5772      0.8534      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  150     18.7784     12.6402      0.9337      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  151     21.2101     13.8192      1.0245      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  152     23.2252     14.7833      1.1046      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  153     24.8177     15.5077      1.1739      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  154     26.4401     16.2309      1.2445      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  155     27.8735     16.8583      1.3061      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  156     30.4635     17.9905      1.4005      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  157     34.1303     19.5719      1.5278      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  158     38.0408     21.2387      1.6667      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  159     42.1716     22.9971      1.8185      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  160     45.1635     24.1994      1.9480      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  161     47.2116     24.9942      2.0507      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  162     49.5216     25.9024      2.1527      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  163     51.9050     26.8366      2.2646      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  164     54.3760     27.7344      2.3755      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  165     58.5642     29.3200      2.5303      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  166     61.1782     30.2985      2.6582      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  167     65.3260     31.8915      2.8285      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  168     68.5772     32.9885      2.9592      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  169     69.5114     33.2632      3.0251      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  170     71.5220     33.9075      3.1108      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  171     74.5040     34.8683      3.2205      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  172     79.8029     36.5909      3.3911      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  173     85.1222     38.3061      3.5731      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  174     90.7201     40.1168      3.7768      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  175     94.9236     41.3152      3.9529      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  176     99.5682     42.6266      4.1396      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  177    105.7829     44.4072      4.3563      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  178    109.5128     45.4398      4.5086      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  179    114.2491     46.7598      4.6799      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  180    117.0067     47.4441      4.8070      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  181    119.2905     47.9847      4.9177      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  182    122.4064     48.7694      5.0337      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  183    126.3832     49.7265      5.1772      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  184    129.5709     50.4903      5.3048      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  185    133.7722     51.4632      5.4590      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  186    137.4402     52.2625      5.5949      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  187    142.1108     53.2902      5.7370      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  188    148.0576     54.5911      5.9007      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  189    154.5512     55.9928      6.0759      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  190    162.0571     57.6048      6.2761      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  191    169.7094     59.2419      6.4916      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  192    176.5377     60.7139      6.7012      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  193    182.9948     62.1279      6.9203      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  194    188.5450     63.0980      7.1112      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  195    192.4482     63.7837      7.2525      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  196    196.9893     64.6864      7.4124      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  197    202.3080     65.7797      7.6044      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  198    207.7939     66.6107      7.7899      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  199    212.3512     67.2675      7.9506      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  200    216.1988     67.7908      8.0927      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  201    218.2389     68.0201      8.1981      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  202    223.7092     68.7773      8.3377      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  203    230.4443     69.6913      8.4962      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  204    237.8175     70.6579      8.6670      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  205    245.3440     71.6048      8.8432      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  206    253.7002     72.6208      9.0347      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  207    258.5421     73.1292      9.1934      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  208    265.8893     73.9417      9.3691      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  209    273.9132     74.7993      9.5553      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  210    282.2746     75.6549      9.7507      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  211    291.1056     76.5201      9.9591      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  212    296.4468     76.9517     10.1435      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  213    300.9739     77.2722     10.3194      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  214    304.9078     77.5430     10.4729      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  215    307.6129     77.7130     10.5968      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  216    312.7813     78.1541     10.7404      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  217    318.3643     78.6451     10.8904      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  218    324.1886     79.1689     11.0473      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  219    330.1494     79.7138     11.2091      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  220    336.7832     80.3357     11.3870      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  221    343.4343     80.9600     11.5753      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  222    350.2433     81.6082     11.7744      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  223    355.3723     82.0835     11.9460      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  224    358.5630     82.3530     12.0801      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  225    362.1920     82.6908     12.2158      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  226    366.3920     83.1090     12.3630      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  227    371.7895     83.6832     12.5424      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  228    376.7839     84.0531     12.7238      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  229    382.7612     84.6716     12.9371      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  230    386.9722     85.0870     13.1121      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  231    390.6700     85.4491     13.2741      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  232    392.4294     85.5808     13.3866      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  233    394.2745     85.7402     13.4921      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  234    397.4241     86.0846     13.6276      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  235    400.9947     86.4917     13.7839      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  236    404.5150     86.8944     13.9513      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  237    407.9406     87.2863     14.1273      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  238    411.2666     87.6665     14.3112      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  239    416.1618     88.0020     14.5054      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  240    420.7627     88.3253     14.7070      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  241    424.8781     88.5999     14.8969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  242    427.1612     88.7547     15.0499      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  243    429.7864     89.0166     15.2136      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
