    time   dayofyr      aglivc     bglivcj     bglivcm      rleavc     frootcj     frootcm      fbrchc      rlwodc      crootc      frnutc
1850.00  27      7.6858    240.2099    120.6365      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  28      7.6858    240.1616    120.6142      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  29      7.6858    240.1132    120.5920      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  30      7.6858    240.0603    120.5655      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.00  31      7.6858    240.0072    120.5389      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  32      7.6858    239.9468    120.5086      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  33      7.6858    239.8864    120.4782      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  34      7.6858    239.8242    120.4470      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  35      7.6858    239.7644    120.4169      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  36      7.6858    239.7062    120.3878      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  37      7.6858    239.6506    120.3604      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  38      7.6858    239.5952    120.3331      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  39      7.6858    239.5395    120.3056      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  40      7.6858    239.4846    120.2789      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  41      7.6858    239.4301    120.2525      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  42      7.6858    239.3757    120.2262      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  43      7.6858    239.3203    120.1990      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  44      7.6858    239.2653    120.1721      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  45      7.6858    239.2107    120.1456      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  46      7.6858    239.1562    120.1192      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  47      7.6858    239.1018    120.0929      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  48      7.6858    239.0474    120.0666      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  49      7.6858    238.9931    120.0404      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  50      7.6858    238.9388    120.0142      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  51      7.6858    238.8839    119.9873      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  52      7.6858    238.8290    119.9605      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  53      7.6858    238.7741    119.9337      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  54      7.6858    238.7194    119.9070      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  55      7.6858    238.6647    119.8803      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  56      7.6858    238.6097    119.8533      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  57      7.6858    238.5547    119.8263      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  58      7.6858    238.4997    119.7993      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.08  59      7.6858    238.4449    119.7726      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  60      7.6858    238.3955    119.7485      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  61      7.6858    238.3463    119.7245      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  62      7.6858    238.2970    119.7006      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  63      7.6858    238.2478    119.6766      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  64      7.6858    238.1987    119.6529      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  65      7.6858    238.1496    119.6290      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  66      7.6858    238.1006    119.6053      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  67      7.6858    238.0515    119.5814      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  68      7.6858    238.0020    119.5571      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  69      7.6858    237.9522    119.5326      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  70      7.6858    237.9028    119.5084      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  71      7.6858    237.8530    119.4838      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  72      7.6858    237.8030    119.4592      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  73      7.6858    237.7531    119.4345      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  74      7.6858    237.7031    119.4098      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  75      7.6858    237.6530    119.3851      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  76      7.6858    237.6030    119.3603      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  77      7.6858    237.5528    119.3354      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  78      7.6858    237.5024    119.3104      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  79      7.6858    237.4524    119.2857      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  80      7.6858    237.4027    119.2613      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  81      7.6858    237.3534    119.2371      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  82      7.6858    237.3042    119.2131      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  83      7.6858    237.2565    119.1913      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  84      7.6858    237.2091    119.1711      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  85      7.6858    237.1617    119.1516      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  86      7.6858    237.1125    119.1375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  87      7.6858    237.0639    119.1226      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  88      7.6858    237.0165    119.1031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  89      7.6858    236.9689    119.0817      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.17  90      7.6858    236.9216    119.0624      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  91      7.6858    236.8725    119.0435      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  92      7.6858    236.8236    119.0225      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  93      7.6858    236.7725    119.0087      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  94      7.6858    236.7216    118.9946      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  95      7.6858    236.6724    118.9764      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  96      7.6858    236.6235    118.9551      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  97      7.6858    236.5746    118.9359      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  98      7.6858    236.5255    118.9173      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  99      7.6858    236.4765    118.8955      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  100      7.6858    236.4260    118.8810      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  101      7.6858    236.3725    118.8713      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  102      7.6858    236.3233    118.8533      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  103      7.6858    236.2742    118.8309      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  104      7.6858    236.2251    118.8084      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  105      7.6858    236.1763    118.7887      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  106      7.6858    236.1262    118.7732      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  107      7.6858    236.0668    118.7714      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  108      7.6858    235.9985    118.7799      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  109      7.6858    235.9290    118.7895      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  110      7.6858    235.8683    118.7893      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  111      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  112      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  113      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  114      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  115      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  116      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  117      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  118      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  119      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.25  120      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  121      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  122      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  123      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  124      0.6574      0.6474      0.0341      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  125      1.5200      1.4154      0.0751      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  126      2.0312      1.8831      0.1011      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  127      2.3325      2.1567      0.1172      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  128      2.4167      2.2339      0.1227      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  129      2.6062      2.4097      0.1339      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  130      2.7904      2.5820      0.1451      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  131      2.8719      2.6566      0.1512      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  132      3.8665      3.3367      0.1895      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  133      5.0897      4.2430      0.2409      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  134      6.4150      5.1886      0.2960      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  135      7.8183      6.1346      0.3528      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  136      8.8171      6.7844      0.3948      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  137      9.8984      7.5028      0.4418      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  138     10.4314      7.8663      0.4700      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  139     10.9725      8.2548      0.5004      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  140     11.3056      8.4995      0.5235      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  141     11.6033      8.7217      0.5463      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  142     12.4494      9.2381      0.5857      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  143     12.9440      9.5975      0.6191      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  144     13.3092      9.8624      0.6501      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  145     14.8108     10.7466      0.7167      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  146     15.4675     11.0863      0.7519      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  147     16.1523     11.4809      0.7893      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  148     16.5065     11.7092      0.8189      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  149     16.7944     11.8938      0.8484      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  150     18.9560     12.9599      0.9258      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.33  151     21.3824     14.1417      1.0129      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  152     23.3865     15.1054      1.0904      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  153     24.9804     15.8333      1.1572      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  154     26.6043     16.5600      1.2252      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  155     28.0391     17.1887      1.2862      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  156     30.6314     18.3254      1.3776      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  157     34.1579     19.9003      1.4985      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  158     38.0944     21.5735      1.6309      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  159     42.3069     23.3532      1.7759      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  160     45.3004     24.5650      1.8976      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  161     47.3495     25.3649      1.9962      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  162     49.6603     26.2751      2.0969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  163     52.0439     27.2150      2.2038      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  164     54.5166     28.1183      2.3105      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  165     58.7075     29.7122      2.4588      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  166     61.3215     30.6984      2.5802      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  167     65.4688     32.3017      2.7414      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  168     68.7222     33.4014      2.8705      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  169     69.6570     33.6698      2.9423      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  170     71.6689     34.3113      3.0311      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  171     74.6528     35.2734      3.1402      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  172     79.9547     37.0061      3.3026      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  173     85.2766     38.7332      3.4749      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  174     90.8765     40.5595      3.6656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  175     95.0826     41.7714      3.8305      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  176     99.7303     43.0959      4.0064      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  177    105.9488     44.8898      4.2125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  178    109.6801     45.9220      4.3657      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  179    114.4181     47.2451      4.5348      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  180    117.1774     47.9278      4.6639      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.42  181    119.4627     48.4646      4.7785      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  182    122.5803     49.2454      4.8985      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  183    126.5595     50.2077      5.0379      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  184    129.7488     50.9726      5.1650      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  185    133.9524     51.9535      5.3126      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  186    137.6227     52.7548      5.4471      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  187    142.2963     53.7824      5.5901      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  188    148.2468     55.0867      5.7514      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  189    154.7442     56.4936      5.9229      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  190    162.2495     58.1143      6.1150      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  191    169.9006     59.7635      6.3195      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  192    176.7271     61.2453      6.5200      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  193    183.1816     62.6724      6.7271      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  194    188.7319     63.6509      6.9104      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  195    192.6348     64.3297      7.0580      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  196    197.1747     65.2317      7.2183      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  197    202.4908     66.3338      7.4020      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  198    207.9767     67.1747      7.5786      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  199    212.5339     67.8329      7.7381      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  200    216.3816     68.3536      7.8825      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  201    218.4216     68.5734      7.9966      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  202    223.8920     69.3269      8.1397      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  203    230.6271     70.2421      8.2970      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  204    238.0003     71.2130      8.4639      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  205    245.5268     72.1655      8.6351      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  206    253.8829     73.1905      8.8184      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  207    258.7248     73.7031      8.9733      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  208    266.0720     74.5199      9.1451      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  209    274.0959     75.3846      9.3248      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  210    282.4573     76.2499      9.5115      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  211    291.2882     77.1281      9.7081      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.50  212    296.6294     77.5696      9.8836      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  213    301.1565     77.8977     10.0526      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  214    305.0903     78.1676     10.2071      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  215    307.7954     78.3284     10.3393      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  216    312.9637     78.7661     10.4860      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  217    318.5467     79.2562     10.6368      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  218    324.3708     79.7814     10.7924      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  219    330.3301     80.3290     10.9518      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  220    336.9621     80.9580     11.1232      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  221    343.6115     81.5919     11.3027      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  222    350.4186     82.2518     11.4912      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  223    355.5460     82.7287     11.6614      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  224    358.7359     82.9896     11.8033      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  225    362.3638     83.3213     11.9446      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  226    366.5625     83.7382     12.0930      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  227    371.9583     84.3211     12.2644      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  228    376.9526     84.7025     12.4353      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  229    382.9282     85.3380     12.6333      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  230    387.1380     85.7547     12.8070      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  231    390.8348     86.1152     12.9705      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  232    392.5937     86.2319     13.0967      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  233    394.4383     86.3779     13.2145      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  234    397.5870     86.7201     13.3520      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  235    401.1566     87.1317     13.5041      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  236    404.6759     87.5418     13.6647      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  237    408.1006     87.9427     13.8324      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  238    411.4258     88.3335     14.0067      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  239    416.3210     88.6828     14.1884      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  240    420.9218     89.0206     14.3769      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  241    425.0371     89.3033     14.5595      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  242    427.3202     89.4530     14.7173      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
1850.58  243    429.9447     89.7148     14.8810      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
