"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbrev","SW_5cm_first","SW_5cm_change","SW_15cm_first","SW_15cm_change","SW_35cm_first","SW_35cm_change","SW_60cm_first","SW_60cm_change","DW_5cm_first","DW_5cm_change","DW_15cm_first","DW_15cm_change","DW_35cm_first","DW_35cm_change","DW_60cm_first","DW_60cm_change","DW_0to60cm_first","DW_0to60cm_change","SW_10cm_first","SW_10cm_change","DW_10cm_first","DW_10cm_change","SoilT_5cm_first","SoilT_5cm_change","SoilT_15cm_first","SoilT_15cm_change","SoilT_35cm_first","SoilT_35cm_change","SoilT_60cm_first","SoilT_60cm_change","SoilT_10cm_first","SoilT_10cm_change","NO3_5cm_first","NO3_5cm_change","NO3_15cm_first","NO3_15cm_change","NO3_35cm_first","NO3_35cm_change","NO3_60cm_first","NO3_60cm_change","NO3_0to60cm_first","NO3_0to60cm_change","N2O_5cm_first","N2O_5cm_change","N2O_15cm_first","N2O_15cm_change","N2O_35cm_first","N2O_35cm_change","N2O_60cm_first","N2O_60cm_change","N2O_0to60cm_first","N2O_0to60cm_change","N2O_profile_first","N2O_profile_change","BC_10cm_first","BC_10cm_change","BN_10cm_first","BN_10cm_change","HC_10cm_first","HC_10cm_change","HN_10cm_first","HN_10cm_change","CinB_10cm_first","CinB_10cm_change","CinH_10cm_first","CinH_10cm_change","CinBtoH_10cm_first","CinBtoH_10cm_change","SOC_10cm_first","SOC_10cm_change","SW_2cm_first","SW_2cm_change","SW_20cm_first","SW_20cm_change","SW_30cm_first","SW_30cm_change","SW_45cm_first","SW_45cm_change","DW_2cm_first","DW_2cm_change","DW_10cm_first","DW_10cm_change","DW_20cm_first","DW_20cm_change","DW_30cm_first","DW_30cm_change","DW_45cm_first","DW_45cm_change","WFPS_2cm_first","WFPS_2cm_change","WFPS_5cm_first","WFPS_5cm_change","WFPS_10cm_first","WFPS_10cm_change","WFPS_20cm_first","WFPS_20cm_change","WFPS_30cm_first","WFPS_30cm_change","WFPS_45cm_first","WFPS_45cm_change","WFPS_60cm_first","WFPS_60cm_change","SoilT_2cm_first","SoilT_2cm_change","SoilT_20cm_first","SoilT_20cm_change","SoilT_30cm_first","SoilT_30cm_change","SoilT_45cm_first","SoilT_45cm_change","NO3_2cm_first","NO3_2cm_change","NO3_10cm_first","NO3_10cm_change","NO3_20cm_first","NO3_20cm_change","NO3_30cm_first","NO3_30cm_change","NO3_45cm_first","NO3_45cm_change","CH4_first","CH4_change","CI_first","CI_change"
"APSIM",1,51,"1_51","RR50-CR","0.113366526068655","0.00294028623086502","0.168257857038541","-0.00249569897115196","0.183597968810793","-0.00394442704733547","0.254430758833442","-0.00514739379987239","0.278329519464952","0.016981444453248","1.85405645378515","-0.0712171371926207","3.67991729058691","-0.0777348833197333","6.37093474408541","-0.190887615117227","12.1832380079157","-0.322858191169596","0.141683182554593","0.000223136401977575",NA,NA,"21.6515992041916","0.886284220007202","21.4544065735083","0.875627940605408","21.0643099508794","0.849004720597456","20.7007678697794","0.82323767433952","21.5529610523426","0.880501611324355","4484.80032487715","25.187869886362","6200.65484946155","-162.110303142837","9403.2581297713","768.20050783724","10115.5874469169","1596.52525726297","30204.3007509663","2227.80333190435","0.091413290441758","0.00635770914669509","0.251707782857217","-0.00585703097124576","0.213222289993354","0.0500773233364887","0.212184566070344","0.064513043085848","0.768527929363066","0.115091044597393","0.556399045228121","0.0505410334107113","879.437441516288","-17.1305854497996","109.928034597239","-2.13933014600765","1961.63841522605","-40.3831843046892","163.468592397433","-3.35854053481992","0.347684535161259","0.0753918813387779","0.0367702689001864","0.00797381265284287","0.209619684862095","0.0292689384321452","4.23708060883627","-0.147534927506802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",1,51,"1_51","RR50-CR","0.113021961635307","-0.00217810233417798",NA,NA,NA,NA,"0.213031216046578","-0.00651262831301175","0.33906588490571","-0.00653430700232149",NA,NA,NA,NA,"3.19546824064983","-0.0976894246463469","9.99877347692516","-0.348265325663101","0.114249103440122","-0.00177213222461409","0.571245517198843","-0.0088606611213029","19.1973286609709","-0.113482850642718","19.0967132587455","-0.0134586171849449",NA,NA,"18.364971303476","0.463118193649557","19.1651877249604","-0.0801450873937739","0.268111924499482","0.0705216010953565",NA,NA,NA,NA,"0.395431097944887","0.0976855020561859","3.24265162789275","1.04364912165698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.806225446343704","0.00077875232800928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.99103448275869","0.72137931034476","0.112022346389378","-0.00217390697973763","0.117024578493528","-0.00200909127552081","0.132482985980049","-0.00410246917676249","0.211591566443167","-0.0113145009601388","0.224044692778755","-0.00434781395947526",0.571152945410187,-0.00865087576239509,"1.17024578493262","-0.0200909127525408","1.32482985980351","-0.0410246917706432","3.1738734965998","-0.169717514354391","0.216338506824175","-0.00563482688594111","0.218033517613648","-0.00529445473434637","0.234901478901334","-0.0045560122832228","0.248895106234152","-0.00494504204081772","0.355685620143928","-0.0127410637229682","0.529222727813619","-0.0362730828594872","0.533566205049629","-0.0253633042565177","19.2538824778901","-0.176303475425062","18.9597042364728","0.120076043670068","18.7792551064734","0.259518487956942","18.5791032902622","0.375951274464882","0.0968954026236671","0.0191079259523739","0.860043178926431","0.35468605812126","0.620721881934314","0.184797454409707","0.522761395044988","0.162302974634311","0.478686746919317","0.15454760538745","0.000577550917488648","-1.59585192673692e-05","0.154321135283554","0.000927595180794133"
"APSIM",1,52,"1_52","RR25-CR","0.11392393900425","0.00282621564670076","0.168858933199593","-0.00288780597597771","0.184253004356968","-0.00404415070767586","0.255211343465426","-0.00532261140215526","0.282676163047314","0.0184845319108509","1.85906186122083","-0.0738639037256783","3.68382436611389","-0.0547710887543644","6.39531200128322","-0.178463881778906","12.2208743916581","-0.288614342340978","0.142283337868682","-4.8171205009967e-05",NA,NA,"21.6512691859069","0.886830963524883","21.4529722180217","0.877892421968831","21.0610865908397","0.853959748831087","20.6961155124963","0.830125470476222","21.5524673136722","0.88150797083847","5017.95787377193","-59.0275300147387","7997.47197033786","-452.515692921002","11704.9516272394","1069.87393589969","12904.7765593582","1405.23162452197","37625.158030548","1963.56233764532","0.0967612251349983","0.0144533805457183","0.291629516214155","-0.0050641683799959","0.253357782301035","0.0644589066969728","0.264485177037853","0.0770908241719753","0.906233700688481","0.15093894303423","0.641856503382832","0.0737073104550694","1152.19044179834","-7.93642551528887","144.025040192129","-0.99369820903749","2308.19339569822","-25.8690799163783","192.345291127063","-2.15063701257793","0.457475263869035","0.0130611792104317","0.0477313635979136","0.0017143876078505","0.285430230708881","0.0383729222667917","5.25971778517249","-0.11477691437703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",1,52,"1_52","RR25-CR","0.113356923651404","-0.00214863784758233",NA,NA,NA,NA,"0.213055984056156","-0.00629227293852999","0.340070770953978","-0.00644591354251367",NA,NA,NA,NA,"3.19583976079229","-0.094384094027911","10.0127067010909","-0.340881705541362","0.114521508754252","-0.00174446863543691","0.572607543769334","-0.00872234317525844","18.6519508543603","-0.558390001777951","18.5715385245527","-0.468807789291141",NA,NA,"17.9973365747889","-0.0386402946041393","18.626259885459","-0.528690465791506","0.259717889367367","0.0660420185089283",NA,NA,NA,NA,"0.358756282306062","0.0630574638979096","3.02499768976845","0.816396131222085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.760250988697124","0.0227431698872659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.81586206896565","1.84413793103436","0.112357305192239","-0.00204723792851898","0.117329790210482","-0.00204921261936965","0.132822336771138","-0.00407150570463971","0.211863516357456","-0.0110685130457164","0.224714610384478","-0.00409447585703795",0.572443034437447,-0.00870782665653891,"1.17329790210144","-0.0204921261903186","1.32822336771363","-0.0407150570486507","3.17795274531551","-0.166027695639418","0.217079191019197","-0.00553328525813507","0.21877036787704","-0.00537789938322689","0.235543149533433","-0.00462188588642118","0.249633836759693","-0.00516996792054897","0.356726270669945","-0.0128558649165848","0.530014094960234","-0.0358318911777232","0.533656249768386","-0.0248536760089868","18.6975391819814","-0.61481778994748","18.4622624936831","-0.349281407301902","18.3201758448746","-0.224964605151527","18.1639489355633","-0.120377100731357","0.0942956113859471","0.0170207898495742","0.833531187043853","0.328676547406101","0.571942004569874","0.13885574225776","0.473957548789296","0.105635203263626","0.432797166307435","0.0971083660367959","0.00057086794626954","-2.08314363457835e-05","0.164340806760688","0.00793469746977427"
"APSIM",1,53,"1_53","RR00-CR","0.114530525808546","0.00246273992328484","0.169672081696095","-0.00310360447962427","0.185111490929482","-0.0039503232484932","0.255812065619128","-0.00540056628350671","0.286212760777709","0.0161318802566854","1.86640649797712","-0.0757132980842423","3.71088828251746","-0.0703792840994857","6.42894120348912","-0.187376364741093","12.2924487447546","-0.317337066661317","0.143022436794753","-0.000299027667480134",NA,NA,"21.6519588799518","0.885602632838257","21.4572355522263","0.871650496760594","21.0688764052245","0.84115579981999","20.7084917222188","0.809527129582392","21.5548083665035","0.877486741307248","5692.5292628387","-67.2715166014414","9933.62695625739","-532.000891347621","14307.1180399849","1704.79715268497","16136.3058829383","1576.61406498091","46069.5801419591","2682.13880977701","0.107212464203532","0.0249085308074238","0.334652946581873","0.0167345146912182","0.303768854902785","0.0863727886838851","0.332096663154399","0.0927968549600833","1.07773092884302","0.220812689142175","0.745678373401166","0.128010322683833","1458.42711878738","-22.213518164054","182.302188781505","-2.77979297089877","2701.6297013728","-39.2276712501953","225.13202865079","-3.264595443209","0.563985523451675","-0.0190586601964848","0.0600831136563257","-0.00180331190472718","0.369521118408882","0.0396869927875044","6.42050354369796","-0.157580498714006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",1,53,"1_53","RR00-CR","0.115319006360512","0.000450569920212848",NA,NA,NA,NA,"0.214105081524419","-0.00425439048163406","0.345957019081483","0.00135170976069166",NA,NA,NA,NA,"3.21157622281819","-0.0638158571764227","10.0990710858246","-0.116860032374891","0.116481263701053","0.00079025164349654","0.582406318503335","0.00395125821941023","17.9029618464588","-1.36665254487789","17.8515215300638","-1.28961028067237",NA,NA,"17.5005318645129","-0.900310330234337","17.8863782394327","-1.34106274774967","0.252338926665169","0.0506211355102164",NA,NA,NA,NA,"0.348389286707925","0.0212521600188028","2.8737033138295","0.502598784348298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.737323490062301","0.100705304618562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.69172413793112","1.15448275862061","0.114331886563014","0.0006793682445808","0.119341512084689","0.0007693624329526","0.134628479008366","-0.00037069352850555","0.212717856090703","-0.00424617124718335","0.228663773126027","0.0013587364891616",0.582406318503335,0.00395125821941023,"1.19341512084303","0.00769362433338161","1.34628479008543","-0.00370693528682908","3.19076784131198","-0.0636925686591896","0.221601362264092","-0.00129298984769302","0.223255899309827","-0.00137158523073841","0.240313951368725","-0.000471713520565964","0.254727968061397","-0.000325353553154661","0.362599009506622","-0.00435324514882396","0.533034478225021","-0.0200193860612511","0.536803755977117","-0.0205490283375638","17.9326433109521","-1.41476547386655","17.7819735589601","-1.18723072819745","17.6946290323613","-1.07939023995635","17.6003792648791","-0.983877865106219","0.0916129299659465","0.0102258768828696","0.805066623298856","0.253943542129217","0.530837508578732","0.0692143982881654","0.436503791530603","0.0407710334192841","0.40895424708189","0.0565706381001235","0.000551816168468069","-4.17452523440708e-05","0.175847363955976","0.0278381317992495"
"APSIM",1,54,"1_54","RR50-NT-CR","0.114448773102057","0.00242987071391551","0.168502411956122","-0.00204636469752906","0.183000436466684","-0.00242458894524861","0.254440857134179","-0.0042744635130712","0.287158366851166","0.00914248079860991","1.85503671193877","-0.0654359616570686","3.66265365627654","-0.038864714397072","6.36632387839069","-0.150132651099583","12.1711726134507","-0.245290846348663","0.142295926520254","0.000296742126287469",NA,NA,"21.6542868313022","0.883552470317177","21.462691083766","0.867631427637054","21.0795336257785","0.835740150254399","20.7232786793055","0.804084635349927","21.5582694836642","0.875473872548106","4030.58711319905","99.7585530663418","6591.69785355342","-519.592837001702","9302.55180487082","396.501375163423","10230.4919750884","786.315898805404","30155.3287466768","762.982990068329","0.0870763419552745","0.0103790381438219","0.263326901843082","0.00207353770358293","0.22815702215848","0.0385348982811988","0.234890755038883","0.0542007406775208","0.813451020996068","0.105188214805777","0.578505665347715","0.0511665393951714","978.626321787023","-49.9559762779752","122.33084308125","-6.24445617772588","2061.17236682898","-46.3851226313823","171.761237075554","-3.86132422714027","0.761095291295483","0.18012248387412","0.0824909696036294","0.0209602813364687","0.221440755423619","0.0174753622642577","4.70130539382491","-0.182388620247318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",1,54,"1_54","RR50-NT-CR","0.114216368299175","-0.00328817148014772",NA,NA,NA,NA,"0.213642406558309","-0.00694360658023693","0.342649104897521","-0.00986451444043879",NA,NA,NA,NA,"3.20463609832609","-0.104154098655008","10.0629456055657","-0.399062425873186","0.115454937120685","-0.00287637967159265","0.577274685602707","-0.0143818983572463","17.5654671870428","0.653908903856053","17.5133799195314","0.702683136773537",NA,NA,"17.1749840242174","0.806476437972883","17.548427335657","0.671175917809681","0.245596209234181","0.0390819253034896",NA,NA,NA,NA,"0.246037116979165","0.0107278555903961","2.48793194768061","0.266837866952933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.622267927858932","0.0384804207181084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.01517241379338","3.71448275862043","0.11328089656334","-0.00337415052397214","0.118265733170429","-0.00311087676323833","0.133753529648875","-0.00502440893752695","0.212775419694003","-0.0121707170903535","0.226561793126679","-0.00674830104794427",0.572950540634418,-0.00875706374622587,"1.1826573317008","-0.0311087676288957","1.33753529648993","-0.0502440893764513","3.19163129536187","-0.182560756307146","0.218427426169963","-0.0074744538880902","0.220027453074962","-0.00700427825800326","0.237096982758151","-0.00643494370536932","0.251323638787627","-0.00700830108604716","0.358846269630185","-0.0148844758103449","0.531622536549525","-0.0376240174872108","0.53495862996887","-0.0262659144574815","17.5960769727435","0.619156477465758","17.442784837418","0.766496035125627","17.3564246887307","0.812148734321539","17.266431834649","0.825461481756196","0.0889639724861892","0.00899787390132116","0.795355763040128","0.22704010766563","0.453561191506654","0.0161157653250248","0.349669100478335","-0.0255868704165957","0.308748593956445","-0.00953879041681677","0.000539971858754045","2.45212796591974e-05","0.116438977713943","-1.3152557778881e-05"
"APSIM",1,55,"1_55","RR25-NT-CR","0.11532684130843","0.00270545635550595","0.169633999166896","-0.0026592370042296","0.184767530530374","-0.00382320305452585","0.256572604985181","-0.00565653927542492","0.292064203031501","0.0136812616101152","1.86841139889357","-0.072170229826503","3.68325201855936","-0.0404088709868557","6.42339917008818","-0.180824019993347","12.2671267905657","-0.279721859189697","0.143394108697814","3.58007319156695e-05",NA,NA,"21.6564221587987","0.881226679372674","21.4664943153507","0.864367864769914","21.0894014687276","0.825426669788332","20.7369197755153","0.790775252595626","21.5605242111084","0.873513511317309","4108.81687958805","477.305817866775","7724.59815888583","198.405645998154","10457.8493432703","2252.12608690747","12013.6819621549","2086.96764670443","34304.9463437975","5014.80519757838","0.0849965005676918","0.0274503523389333","0.301904736618477","0.0239492125636054","0.267859965061246","0.0673446469167375","0.292700821639314","0.08167917243133","0.947462023887265","0.20042338425007","0.654822889955579","0.118748479907464","1342.1167922275","-58.4675629287974","167.766120257301","-7.3117533545514","2461.47349494766","16.143276343691","205.121505169225","1.34618905728891","1.16155498482991","0.14665022671462","0.1279705174963","0.0161605511096849","0.308282622579518","0.02409751919027","6.0393464183938","-0.0733966399093164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",1,55,"1_55","RR25-NT-CR","0.115740805427953","-0.00309300083490026",NA,NA,NA,NA,"0.214762399199792","-0.00715612084005943","0.347222416283894","-0.00927900250473546",NA,NA,NA,NA,"3.22143598794609","-0.107341812550112","10.1390668604745","-0.358307965718851","0.116899917974182","-0.00259310052790106","0.584499589869256","-0.0129655026378522","17.2251550568205","0.241468587256463","17.1862032362713","0.285707198154576",NA,NA,"16.9497975901376","0.379251118815706","17.212407250606","0.256943429302076","0.236089354888278","0.0343772448523571",NA,NA,NA,NA,"0.237104810250702","-0.000657135214517685","2.35484758287428","0.205439437375501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.613944512550172","0.058778403148589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.9186206896555","4.35586206896521","0.114793843283902","-0.00309718734387518","0.119780787184561","-0.00278554078315296","0.135156658576913","-0.00433122351536888","0.213796448145465","-0.0100906420228299","0.229587686567805","-0.00619437468775036",0.581825090598884,-0.00957890256419935,"1.19780787184273","-0.0278554078286526","1.35156658577212","-0.0433122351566777","3.2069467221348","-0.151359630295286","0.221768149372371","-0.00758577471428604","0.223391467298503","-0.00727714666351448","0.240504640677251","-0.00651773192591948","0.255020891569379","-0.00703439951133844","0.363205092977784","-0.0139106297286189","0.534693067624846","-0.0332031874652398","0.538097670787586","-0.0273539101724913","17.2484019080862","0.210252452706943","17.1338222116198","0.343080652289039","17.072410224897","0.383208251100271","17.010798980174","0.394563293421676","0.0853199127021428","0.0072542109818543","0.763115644912054","0.198459826928668","0.41912298153944","0.00651868525935412","0.322686578258947","-0.0285189986287961","0.291408300323368","-0.0119943968040724","0.00052798008903002","1.97658699005267e-05","0.116191629928952","0.00153932076932008"
"APSIM",1,56,"1_56","RR00-NT-CR","0.116638112924197","0.00293789801816005","0.170575002609807","-0.00277387228889489","0.185596284227959","-0.00405888265483961","0.257496073834024","-0.00528104494873466","0.301262939984501","0.0190753284895497","1.87740762438353","-0.0805327714409758","3.70915712234019","-0.0597417371587916","6.45364508862867","-0.173717669763751","12.34147277533","-0.294916849867036","0.144485000034854","0.00010288512729667",NA,NA,"21.6565489009209","0.881501896034127","21.4672060894028","0.864096129357037","21.092527241454","0.822234036728638","20.7418879800883","0.784785218067686","21.562090410268","0.872344859218181","4454.19640435913","607.959155032398","9336.04790672076","633.342253029614","12432.363577769","3002.71997438581","14919.367732154","1691.02284384915","41141.9756209688","5935.044226331","0.0942027866475535","0.0363489584269313","0.357001562980137","0.0392011791758731","0.321384662368921","0.0876762945974732","0.37081357469587","0.0965639382216557","1.14340258669294","0.259790370421479","0.772602879940502","0.163270637399656","1692.03775418262","26.8012571186621","211.506035138374","3.34970275949382","2921.70299804067","74.471505806247","243.475078641069","6.20328871493913","1.52924296273893","0.262388319234032","0.169083774932798","0.0289019365385804","0.393838325369622","0.0595665516753853","7.47868659132795","0.146120884171016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",1,56,"1_56","RR00-NT-CR","0.117082650110739","-0.00213562056453769",NA,NA,NA,NA,"0.215246671792029","-0.00607687922171624","0.351247950331597","-0.00640686169299315",NA,NA,NA,NA,"3.22870007683393","-0.09115318827924","10.1931151777103","-0.251254340079589","0.118208602629323","-0.00159643314927509","0.591043013144663","-0.0079821657444249","16.9722868399671","-0.0403440726904662","16.9431640637992","-0.000161209173636934",NA,NA,"16.7802332678584","0.0867086908696386","16.9627747936638","-0.0263577444339234","0.227521898967024","0.0280332240736422",NA,NA,NA,NA,"0.231126727772052","-0.00816798557430023","2.24317055633548","0.158042711583533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.609045684367798","0.0681235481838098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.80206896551762","5.02344827586172","0.116158795122718","-0.00213991387422334","0.121085899565068","-0.00157258401638968","0.136332645325581","-0.0025817093791376","0.21437473988266","-0.00665929084339717","0.232317590245435","-0.00427982774844668",0.591043013144663,-0.0079821657444249,"1.21085899564714","-0.0157258401603522","1.36332645325717","-0.0258170937927364","3.21562109819102","-0.0998893626020934","0.224825793213655","-0.00636455026447441","0.226402793553128","-0.00605664932861005","0.243640839917899","-0.00512099623685042","0.258279048069813","-0.00514803099038591","0.366964628076959","-0.0100770797777415","0.536636997858701","-0.0253331591593666","0.539565073998434","-0.0250431496036554","16.9905593187967","-0.0697024744546759","16.9038606952139","0.0526883527736679","16.8604006293872","0.0892931521044957","16.819355517831","0.0992251425863593","0.0819237074284667","0.00532800361616435","0.732570672754398","0.168872003993427","0.388854219324833","0.00320055088975729","0.302075756604057","-0.0272554757912339","0.279097573484318","-0.0119676096235918","0.000517368175765825","1.25569131961719e-05","0.115461130185854","0.00420160348870351"
"APSIM",1,61,"1_61","BC19-CR","0.118828635622992","-0.000787935899096009","0.171363548664227","0.00266376369903615","0.18037230665668","0.00747290934556538","0.244233544646437","0.0129169741508194","0.337162709055998","-0.0194915812548481","1.85313362824531","0.0418445259709912","3.5607108724219","0.195421155426384","6.08753628836999","0.287729538005111","11.8385434980871","0.505503638153767","0.146138665753924","0.00101383163433605",NA,NA,"21.6502615804278","0.883804633708323","21.4491472540164","0.866169238192015","21.0529004593339","0.824278386469494","20.6812518235102","0.788100582584814","21.5497977986884","0.874573586907108","4574.91151955729","751.309891406975","8278.20302333284","906.377185965721","11598.6833813865","3042.45574479074","12649.7798791368","875.326948734777","37101.5778033158","5575.46977099581","0.0954428872754868","-0.00699604645430954","0.276849018961097","-0.017770923118577","0.268004861558475","-0.0105452216064236","0.283442417333446","-0.0245037923707715","0.923739185128833","-0.0598159835504092","0.640259722154451","-0.0352056225566723","1379.87019186019","-38.4763448236695","172.486991416447","-4.81215315021942","2648.06523956477","-24.8813099456088","220.66909059781","-2.06725974605777","0.662766179312437","-0.0134288843051595","0.0705403574812195","-0.000795594116425435","0.390390395253974","-0.00713086603884866","10.832478214158","-0.55877989215532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",1,62,"1_62","BC38-CR","0.120862429850349","-0.00122825849281775","0.174248665360488","0.00310198952104895","0.184046998808694","0.00780668214061858","0.241928532651026","0.0143075872657058","0.356227128556422","-0.0166461000142311","1.85038060602773","0.0533928664786181","3.56026724023373","0.187811440950868","6.05074048495135","0.289568878981901","11.817615459763","0.514127086403361","0.148526664668787","0.000863966734896221",NA,NA,"21.6488961333845","0.885138246826678","21.4453510544515","0.871930066325131","21.043857325198","0.836492298249439","20.6671530738398","0.806554879497078","21.5469116600789","0.8785331753066","4933.50278094423","625.120571049892","8702.20246590533","783.321654295467","12112.0125553972","2893.27096172052","12891.7049551072","893.346132112551","38639.4227572886","5195.05931924375","0.101450995969215","-0.0110099979807467","0.27853519239602","-0.0261753696863301","0.265881332346766","-0.0142249003431311","0.27742029433307","-0.0298689119289681","0.923287815045601","-0.0812791799397073","0.645908138672101","-0.0514597818758867","1340.48974377301","-85.4770423043201","167.56315207949","-10.6864344459231","2673.9883794319","-101.831054559659","222.829994637194","-8.48876570972288","0.656913643486152","-0.00495266461622035","0.0699518255871868","-0.000184995585158998","0.396696544458188","-0.0221506417886092","15.5604645771474","-1.32473905784586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",1,63,"1_63","BC57-CR","0.122850933594963","-0.0016440877342607","0.17724726655011","0.00299791403000871","0.18496133244933","0.00752635322806697","0.243521888777783","0.00940637350167406","0.379292259066206","-0.0248231888285789","1.85470938881559","0.0564422495433161","3.59236356916646","0.154019085199994","6.09012161163208","0.158691821995488","11.9164868286742","0.344329967916321","0.151059407141222","0.000309433451508301",NA,NA,"21.649757226883","0.882623008468826","21.4463528739011","0.866093345856385","21.0450015550708","0.824913808292624","20.6676131283359","0.791643078664507","21.5482125890136","0.873703220762728","5189.16017690294","568.035386390163","8811.79447188178","895.765285844569","11714.3040579279","3732.53236756882","12948.2536314517","286.34772203293","38663.5123380354","5482.68076196533","0.104358449353622","-0.0111999047495499","0.274517614165799","-0.0284215576367053","0.254845168836866","-0.0107892802719668","0.264706242871743","-0.0291141473748881","0.898427475228199","-0.0795248900332786","0.633750603256324","-0.0504362518298992","1292.60127147714","-123.110945522454","161.575419581672","-15.3870834986321","2677.85877874121","-162.222041998733","223.145072548218","-13.5063176803492","0.677093113989575","-0.0392221041124484","0.0723265438786077","-0.00459455301392271","0.39626424104037","-0.0317373189408136","20.1983720856613","-2.03526930813422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
