"Date_time","Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbr","Maize_slope_1to1","Maize_yint_1to1","Maize_R2_1to1","Maize_RMSE_1to1","Maize_diff","Soy_slope_1to1","Soy_yint_1to1","Soy_R2_1to1","Soy_RMSE_1to1","Soy_diff","Wheat_slope_1to1","Wheat_yint_1to1","Wheat_R2_1to1","Wheat_RMSE_1to1","Wheat_diff","SOC_slope_1to1","SOC_yint_1to1","SOC_R2_1to1","SOC_RMSE_1to1","SOC_diff","SOC_diff_noout","Temp_slope_1to1","Temp_yint_1to1","Temp_R2_1to1","Temp_RMSE_1to1","Temp_diff","Moist_slope_1to1","Moist_yint_1to1","Moist_R2_1to1","Moist_RMSE_1to1","Moist_diff","N2O_slope_1to1","N2O_yint_1to1","N2O_R2_1to1","N2O_RMSE_1to1","N2O_diff","CH4_slope_1to1","CH4_yint_1to1","CH4_R2_1to1","CH4_RMSE_1to1","CH4_diff","MBio_slope_1to1","MBio_yint_1to1","MBio_R2_1to1","MBio_RMSE_1to1","MBio_diff","Cotton_slope_1to1","Cotton_yint_1to1","Cotton_R2_1to1","Cotton_RMSE_1to1","Cotton_diff","Sorghum_slope_1to1","Sorghum_yint_1to1","Sorghum_R2_1to1","Sorghum_RMSE_1to1","Sorghum_diff","Maize_cultivar","Soybean_cultivar","Wheat_cultivar","Cotton_cultivar","Sorghum_cultivar","Maize_slope_time","Maize_yint_time","Maize_R2_time","Maize_RMSE_time","Soy_slope_time","Soy_yint_time","Soy_R2_time","Soy_RMSE_time","Wheat_slope_time","Wheat_yint_time","Wheat_R2_time","Wheat_RMSE_time","SOC_slope_time","SOC_yint_time","SOC_R2_time","SOC_RMSE_time","SOC_slope_time_noout","SOC_yint_time_noout","SOC_R2_time_noout","SOC_RMSE_time_noout","Temp_slope_time","Temp_yint_time","Temp_R2_time","Temp_RMSE_time","Moist_slope_time","Moist_yint_time","Moist_R2_time","Moist_RMSE_time","N2O_slope_time","N2O_yint_time","N2O_R2_time","N2O_RMSE_time","CH4_slope_time","CH4_yint_time","CH4_R2_time","CH4_RMSE_time","MBio_slope_time","MBio_yint_time","MBio_R2_time","MBio_RMSE_time","Cotton_slope_time","Cotton_yint_time","Cotton_R2_time","Cotton_RMSE_time","Sorghum_slope_time","Sorghum_yint_time","Sorghum_R2_time","Sorghum_RMSE_time","Maize_wNSE_1to1","Maize_pbias_1to1","Soy_wNSE_1to1","Soy_pbias_1to1","Wheat_wNSE_1to1","Wheat_pbias_1to1","SOC_wNSE_1to1","SOC_pbias_1to1","Temp_wNSE_1to1","Temp_pbias_1to1","Moist_wNSE_1to1","Moist_pbias_1to1","N2O_wNSE_1to1","N2O_pbias_1to1","CH4_wNSE_1to1","CH4_pbias_1to1"
"2025-06-28 04:09:24","Daycent",1,56,"1_56","RR00-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.47619047619048","9.20952380952383","1","0.46","0.890000000000001",NA,"0.852630580915371","3.21276884843075","0.92","2.79","-0.481027774663819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.633694010088788","0.953898536316625","0.06","1.08","-3.02111037037037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0535714285714232","-101.278571428561","0.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.00062226104714284","26.8547357488605","0",NA,"-4.28406135872702e-05","11.8770614708628","0",NA,"-2.91694842047557e-05","0.742178813165101","0",NA,"4.42838369896607e-06","-1.14154273939935","0",NA,NA,NA,NA,NA,"0.633694010088788","0.953898536316625","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 04:09:38","RothC",1,56,"1_56","RR00-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.190236318407958","7.4571028606965","0.66","0.34","0.588350000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00378452380952592","-1.34905952381375","0.02","0.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 21:24:50","Observed",1,7,"1_7","CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.239999999999959",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00374070117871938",NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.005694",NA,"0",NA,"0.0707237237237219",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 04:18:00","APSIM",1,7,"1_7","CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.45833333333334","14.91875","1","1.14","-1.96",NA,"0.894466205092238","6.04697489846143","0.92","4.95","-4.09072777466382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.21580147507305","1.19869764747807","0.22","0.58","-1.43855555555556",NA,NA,NA,NA,NA,NA,NA,NA,"s71br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.148809523809515","-292.023809523793","0.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000114068182982414","20.3559386510193","0",NA,"0.00016697095936534","9.73713554499711","0",NA,"0.00027381837640143","-2.99007351382653","0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00128571428571489","-1.65853571428693","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 04:19:53","Daycent",1,7,"1_7","CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.833333333333338","11.325","1","1.03","-1.86",NA,"0.917947912200584","3.37147679914093","0.91","3.38","-1.85050277466382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.444443728875967","0.531904585550225","0.28","0.37","-0.578162222222222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.160714285714269","-315.885714285681","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-9.24186603735856e-05","21.0066682185669","0",NA,"2.40379651596005e-05","10.918131814763","0",NA,"-9.7680994071807e-05","1.85921006000127","0",NA,"0.000133803308282017","-2.98872317621578","0.05",NA,NA,NA,NA,NA,"0.444443728875967","0.531904585550225","0.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 04:20:07","RothC",1,7,"1_7","CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.142916666666665","5.55996250000001","1","0.73","-1.4006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0104571428571455","-14.6788196428625","0.09","0.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 21:26:15","Observed",1,8,"1_8","CC-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0100000000000184",NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00374070117871938",NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00195000000000194",NA,"0",NA,"-0.00513817663817671",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 04:21:39","APSIM",1,8,"1_8","CC-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0359342915811038","6.43501026694048","0","0.36","-0.66",NA,"0.893884977863247","6.0377489267808","0.92","4.93","-4.07072777466382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.275526236151059","1.07963384155468","0.1","0.48","0.118925925925926",NA,"2.492","0","1.59","-1.58616691124107",NA,NA,NA,"s71br","mycultivar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.115476190476183","-224.740476190461","0.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000125638063433252","20.2016082365024","0",NA,"0.000285254631600467","8.40051612176718","0",NA,"0.000108748925388681","-0.844041300022966","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0671470588235354","135.607647058836","0.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 04:23:27","Daycent",1,8,"1_8","CC-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.652173913043479","10.595652173913","1","0.38","0.640000000000002",NA,"0.902236273570771","3.07541022307194","0.93","2.81","-1.26319444133049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.495246187394185","1.10108897803818","0.37","0.54","0.797494814814815","3.58788159861643","-0.151764092798287","1","1.59","-2.70890913346329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0857142857142778","-165.635714285698","0.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.000382501008638931","24.2055153336987","0",NA,"-5.52345565071245e-06","11.2618229427819","0",NA,"-7.11460923345955e-05","1.25987433409552","0.01",NA,"8.3533260401279e-06","-1.2218713689792","0",NA,NA,NA,NA,NA,"-0.495246187394185","1.10108897803818","0.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-06-28 04:23:39","RothC",1,8,"1_8","CC-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.349468685831619","4.06037520533883","0.41","0.21","0.40015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0232351190476194","-40.2994601190482","0.24","0.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
